-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2024,,,,,,,,
Location: latitude  19.27   longitude -99.63 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2626.86 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2024,111,21.09,28.51,1.98,0.96,27.78,11.02,47.53
2024,112,24.52,27.62,1.95,1.43,28.27,11.85,42.92
2024,113,19.97,28.6,3.69,0.94,24.35,10.74,63.83
2024,114,21.51,27.73,0.37,1.04,27.18,10.67,53.18
2024,115,21.72,28.03,0.17,1.03,28.64,10.66,39.6
2024,116,22.04,27.87,0.38,0.87,28.59,10.55,39.3
2024,117,16.61,27.74,0.06,1.51,27.74,11.47,42.41
2024,118,23.35,26.67,0.03,1.56,27.09,11.71,40.38
2024,119,27.96,25.16,0,1.46,27.98,9.99,35.23
2024,120,25.9,25.24,0.02,1.11,27.7,10.4,33.15
2024,121,25.56,25.69,0,0.57,28.9,9.74,33.89
2024,122,26.36,25.68,0,1.15,26.91,11.73,35.46
2024,123,25.58,26.07,0,1.43,27.74,11.52,32.96
2024,124,27.23,25.41,0.21,0.89,30.84,12.36,30.04
2024,125,23.8,27.04,0.79,0.62,31.1,11.91,34.21
2024,126,22.54,28.03,0.34,0.85,31.11,12.7,35.37
2024,127,23.47,28.53,0.11,1.06,31.25,13.21,29.18
2024,128,27.17,26.26,0.07,1.08,31.85,12.63,22.51
2024,129,25.01,26.92,0.24,0.99,29.28,13.3,22.64
2024,130,24.71,28.3,0.23,0.71,32.65,13.32,25.46
2024,131,21.91,28.57,0,0.84,32.72,15.13,25.16
2024,132,23.59,28.23,0.87,0.53,32.34,13.37,28.32
2024,133,23.13,27.63,0.21,1.35,30.99,12.96,30.34
2024,134,22.71,27.14,0.31,1.27,30.22,11.28,28.83
2024,135,24.93,27.62,0.35,0.7,30.44,11.49,36.05
2024,136,24.59,27.55,0.41,1.2,29.94,12.44,31.54
2024,137,25.72,26.96,1.4,1.09,31.01,11.22,36.45
2024,138,26.38,27.38,0.19,0.98,32.02,11.31,36.4
2024,139,26.47,27.64,2.16,1.06,31.48,11.98,47.15
2024,140,25.24,28.53,0.76,1.48,30.71,12.89,51.68
2024,141,25.39,27.82,0.04,1.4,31.13,13.19,44.39
2024,142,28.67,26.33,0.01,1.27,31.86,12.84,38.58
2024,143,25.11,28.81,4.97,1.01,31.73,12.68,52.45
2024,144,24.65,28.55,1.79,1.17,30.88,13.98,53.28
2024,145,25.34,28.03,2.6,0.71,32.07,13.62,42.89
2024,146,25,28.58,0.66,0.8,31.8,14.57,40.89
2024,147,24.75,28.64,4.05,0.89,31.83,13.99,47.4
2024,148,27.88,27.9,0.22,1.33,31.12,11.77,42.9
2024,149,22.92,28.96,0.29,0.57,30.36,12.99,38
2024,150,17.89,29.75,6.25,0.54,28.15,13.48,48.8
2024,151,26.11,27.67,1.15,0.94,29.5,11.71,47.81
2024,152,27.71,27.51,0,1.19,30.43,11.96,43.98
2024,153,27.96,27.41,0,1.3,30.86,12.35,39.62
2024,154,26.69,27.81,0.01,1.15,30.27,12.57,35.31
2024,155,27.06,28.06,0.01,0.78,31.25,12.2,37.9
2024,156,22.17,29.32,0.67,0.98,30.72,13.51,40.06
2024,157,24.23,29.34,0.32,1.1,31.23,13.53,37.34
2024,158,24.56,29.61,0.68,1.28,30.56,12.31,37.43
2024,159,23.9,29.34,0.35,1.34,29.67,13.31,38.24
2024,160,21.3,29.57,2.57,0.87,27.3,10.98,53.24
2024,161,18.44,30.31,3.88,0.82,26.57,12.57,59.19
2024,162,22.79,30.03,0.32,1.7,24.4,11.91,64.79
2024,163,27.44,27.49,0,1.86,27.85,10.63,51.5
2024,164,27.52,27.58,0,1.61,28.27,9.64,46.44
2024,165,26.39,28.19,0,1.44,28.39,9.99,57.33
2024,166,23.47,28.89,0,1.73,27.44,13.09,58.54
2024,167,28.22,27.46,0,1.86,27.58,11.75,55.74
2024,168,30.25,26.15,0.04,1.64,28.28,10.7,50.88
2024,169,30.71,25.41,0.02,1.45,28.64,9.38,49.99
2024,170,28.25,26.62,4.85,1.79,27.86,10.21,55.82
2024,171,21.54,28.85,14.55,1.92,25.18,11.96,67.08
2024,172,13.39,30.29,12.68,1.62,22.19,12.89,79.2
2024,173,15.43,30.39,4.95,2.87,22.31,9.46,72.74
2024,174,15.7,30.77,5.82,0.94,19.91,8.96,76.51
2024,175,13.88,30.7,9.77,1.12,20.09,11.1,80.9
2024,176,13.23,30.2,38.98,0.82,21.3,10.39,80.24
2024,177,12.36,30.42,8.79,0.83,20.49,13.16,81.76
2024,178,12.29,30.78,1.87,0.88,23.25,11.89,76.2
2024,179,14.43,30.53,0,0.79,21.43,12.35,79.58
2024,180,12.67,30.19,0,1.15,20.24,12.94,77.36
2024,181,18.48,30.15,7.03,1.15,22.15,12.31,74.57
2024,182,15.9,29.75,26.18,2.03,22.02,10.69,82.21
2024,183,9.03,30.37,0,1.68,18.68,11.95,84.3
2024,184,17.76,30.34,7.73,1.31,22.31,11.33,76.76
2024,185,18,29.56,13.22,0.83,21.64,10.25,78.98
2024,186,23.79,28.83,5.45,0.68,23.8,11.78,75.3
2024,187,26.8,28.11,1.58,1.2,24.55,9.55,69.09
2024,188,24.77,28.01,0.67,0.9,24.87,10.54,68.87
2024,189,25.41,28.12,1.88,0.72,25.86,10.21,65.37
2024,190,24.47,28.84,3.31,1.07,25.58,11.45,67.51
2024,191,20.26,29.85,10.1,1.55,23.87,11.98,76.15
2024,192,11.19,30.57,14.96,1.32,20.21,9.32,81.42
2024,193,13.45,30.17,14.22,1.05,17.75,11.67,86.86
2024,194,20.16,29.6,5.09,1,21.29,9.87,79.26
2024,195,19.03,29.25,1.85,0.87,21.3,7.78,72.49
2024,196,22.32,29.33,6.79,0.86,23.49,8.75,75.82
2024,197,19.88,28.88,5.74,0.3,22.07,11.81,77.41
2024,198,21.34,28.53,3.8,0.64,22.05,10.47,78.38
2024,199,21.46,29.5,12.18,0.66,21.12,12.62,82.14
2024,200,17.77,29.88,10.42,0.75,20.87,12.14,83.04
2024,201,11.96,30.92,6.16,0.78,19.49,12.51,84.95
2024,202,14.52,30.39,5.01,0.89,19.56,12.21,84.05
2024,203,20.07,29.87,5.26,1.27,20.37,11.17,83.73
2024,204,11.81,30.42,34.96,0.48,17.87,9.89,86.77
2024,205,15.45,29.99,21.13,1,20.32,11.46,84.46
2024,206,14.22,30.59,9.87,0.83,20.05,12.1,86.83
2024,207,18.29,30.03,4.75,0.6,21.29,11.56,78.71
2024,208,18.44,29.38,5.33,0.74,22.11,10.99,82.18
2024,209,16.22,29.66,4.6,0.4,21.32,11.69,82.89
2024,210,16.9,29.97,4.98,0.77,21.76,11.71,81.52
2024,211,24.09,29.13,8.06,1.04,23.49,10.65,78.73
2024,212,18.53,30.56,8.86,0.8,22.37,12.33,80.66
2024,213,18.96,29.64,6.09,0.68,22.68,11.05,78.62
2024,214,18.89,29.97,3.72,1.27,21.52,10.47,79.49
2024,215,18.7,30.57,7.05,1.14,19.41,9.93,82.56
2024,216,22.58,29.37,5.37,0.99,21.85,9.78,79.73
2024,217,24.61,28.97,4.71,0.8,22.87,11.2,76.97
2024,218,18.81,30.55,7.2,0.67,21.62,11.42,82.15
2024,219,20.14,31.23,10.32,0.51,22.01,11.44,83.98
2024,220,18.36,31.71,4.81,0.7,19.92,12.49,86.96
2024,221,22.47,29.28,1.93,0.94,20.95,12.82,79.52
2024,222,23.49,30.33,7,1.18,20.47,12.03,83.6
2024,223,16.45,30.83,1.41,0.94,21.76,10.26,79.02
2024,224,14.82,31.41,9.18,0.99,20.44,11.98,85.05
2024,225,12.14,32.06,3.98,0.79,19.25,10.91,85.58
2024,226,17.17,31.65,5.66,0.8,21.33,11.41,81.55
2024,227,21.11,30.92,8.09,0.78,22.1,11.47,80.77
2024,228,21.61,31.61,12.46,1.18,20.39,12,84.41
2024,229,16.71,31.74,17.1,0.66,19.73,12.47,86.79
2024,230,18.47,31.72,12.49,0.72,20.21,11.99,85.6
2024,231,23.26,30.48,5.13,1.15,20.26,12.87,85.4
2024,232,21.3,31.12,1.85,1.26,21.36,12.38,82.24
2024,233,24.13,29.69,4.11,1.35,22.09,10.57,79.42
2024,234,21.46,29.98,3.91,1.49,21.84,9.75,80.41
2024,235,20.15,30.38,5.16,1.34,21.97,10.56,79.89
