-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2012,,,,,,,,
Location: latitude  19.27   longitude -99.63 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2626.86 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2012,111,25.08,24.15,0.1,1.78,25.06,7.84,36.4
2012,112,24.81,26.26,0.2,1.57,24.69,6.86,50.92
2012,113,28.54,23.71,0.01,1.73,21.49,5.2,49.26
2012,114,30.67,21.49,0,1.76,22.51,3.28,29.36
2012,115,29.64,22.41,0,1.73,23.26,1.72,30.91
2012,116,30.02,23.08,0,1.78,24.25,4.85,29.21
2012,117,30.32,22.01,0,1.14,26.51,4.4,24.23
2012,118,28.44,24.03,0,1.22,28.32,5.6,27.63
2012,119,21.62,26.39,0,1.17,28.93,7.39,38.65
2012,120,24.97,26.84,0.02,0.86,28.64,9.77,43.46
2012,121,24.55,26.91,0.11,1.15,28.49,9.93,45.38
2012,122,26.51,26.57,0.18,0.88,28.91,9.66,51.25
2012,123,24.69,26.78,0.75,0.56,29,9.92,51.95
2012,124,24.7,26.86,0.11,0.5,28.61,9.36,47.78
2012,125,24.96,27.08,0.13,0.69,27.89,9.94,45.42
2012,126,20.51,27.96,0.92,0.66,25.6,11.16,56.27
2012,127,21.21,27.84,0.89,1.4,25,9.76,54.07
2012,128,18.76,28.69,0.49,0.78,25.32,10.9,57
2012,129,17.05,29.06,0.59,1.13,26.74,10.88,51.38
2012,130,15.03,30.1,3.04,1.12,24.38,10.81,62.71
2012,131,15.82,28.79,2.25,1.52,23.39,11.55,60.85
2012,132,17.97,27.07,0.56,1.07,25.44,9.38,50.96
2012,133,15.48,29.33,3.89,0.74,24.74,11.09,57.7
2012,134,10.7,29.91,1.11,2.27,18.15,9.19,69.66
