-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2022,,,,,,,,
Location: latitude  19.27   longitude -99.63 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2626.86 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2022,110,25.24,26.81,1.49,1.21,27.49,9.62,50.17
2022,111,24.21,27.08,4.42,1.18,27.82,8.44,50.82
2022,112,25.97,26.65,6.49,1.34,23.66,9.85,59.27
2022,113,22.77,27.36,1.08,1.64,26,8.01,51.89
2022,114,23.91,27.47,3.24,1.08,27.18,9.24,54.29
2022,115,25.34,28,1.05,0.93,27.66,9.19,47.91
2022,116,18.79,27.59,2.36,1.65,21.73,9.43,67.83
2022,117,25.3,27.77,2.04,1.65,24.26,7,59.02
2022,118,23.86,28.14,1.97,1.04,25.4,7.68,57.82
2022,119,24,27.28,0.39,1.15,26.12,9.39,54.67
2022,120,24.37,27.13,0.18,0.67,26.62,9.73,41.03
2022,121,23.88,26.29,0.1,0.78,27.12,10.11,36.6
2022,122,26.85,25.14,0.26,0.68,28.32,9.13,38.49
2022,123,23.18,27.07,0.02,0.81,28.85,10.34,31.95
2022,124,25.97,26.27,0.1,0.57,28.75,11.1,30.92
2022,125,25.89,26.75,0.61,0.67,29.52,10.97,36.17
2022,126,21.66,29.35,5.15,1.11,29.25,13.4,46.24
2022,127,25.21,28.07,1.27,0.78,29.38,11.15,50.08
2022,128,25.35,27.51,1.61,1.49,29.54,11.2,44.01
2022,129,25.86,28.01,0.92,0.92,29.66,10.83,38.27
2022,130,27.99,26.52,0.1,1.72,29.59,11.39,41.2
2022,131,25.64,26.63,0.1,2.04,25.47,9.68,57.23
2022,132,30.26,25.15,0.02,1.62,27.1,6.93,46.49
2022,133,28.76,25.84,0,1.49,27.96,8.36,41.45
2022,134,26.88,26.77,0.09,1.37,28.4,8.9,38.21
2022,135,27.12,26.06,0.12,1.55,27.09,9.92,42.67
2022,136,30,23.1,0.02,1.28,27.38,8.66,33.53
2022,137,28.1,24.58,0.13,1.3,28.04,8.52,35.37
2022,138,26.45,25.86,0.14,1.39,28.77,9.63,32.65
2022,139,27,26.78,0,0.9,29.61,10.2,32.11
2022,140,27.73,25.23,0.4,1.13,29.7,9.25,33.77
2022,141,26.34,26.86,0.3,0.87,29.98,12.28,32.79
2022,142,18.61,28.51,2.65,1.27,29.71,12.84,42.86
2022,143,18.82,28.53,3.26,0.98,27.75,11.3,57.24
2022,144,19.96,28.07,2.66,0.99,24.47,11.71,56.35
2022,145,25.62,27.5,0.7,1.16,27.59,10.93,51.22
2022,146,26.71,27.36,0.28,1.9,27.01,9.93,52.7
2022,147,28.56,26.25,0.44,1.94,26.96,8.1,51.38
2022,148,26.71,27.37,0.62,1.31,26.25,10.33,54.17
2022,149,23.11,27.85,0.64,0.96,25.88,10.89,58.81
2022,150,25.56,28.59,1.59,1.17,27.54,11.46,55.61
2022,151,23.58,28.34,2.81,0.74,26.9,11.9,57.56
2022,152,23.14,27.8,2.85,1.56,26.48,8.89,59.91
2022,153,25.89,27.53,0.76,1.65,25.42,10.05,59.6
2022,154,28.46,26.21,0.42,1.3,26.75,9.95,53.71
2022,155,23.4,27.9,0.5,1.31,26.51,7.51,50.61
2022,156,21.26,28.58,0.72,1.41,26.16,9.56,47.16
2022,157,26.29,26.93,0.07,1.66,28.06,11.02,37.41
2022,158,28.17,26.55,1.1,1.05,28.24,7.25,36.39
2022,159,21.71,29.3,4.31,0.76,27.67,9.77,54.33
2022,160,13.64,29.66,9.42,1.18,20.9,11.53,74.03
2022,161,23.42,28.89,3.86,0.79,24.73,9.19,66.92
2022,162,26.24,27.3,0.98,1.18,26.99,10.41,59.68
2022,163,23.48,27.85,3.2,0.61,23.94,11.72,63.96
2022,164,20.47,28.55,8.14,0.75,23.67,10.76,66.08
2022,165,14.85,30.41,8.09,1.28,20.34,9.97,70.72
2022,166,15.59,30.34,8.42,1.65,22.72,9.71,75.51
2022,167,17.77,29.03,1,1.51,24.09,6.85,65.91
2022,168,21.61,29.03,3.57,1.16,24.64,10.1,64.24
2022,169,19.51,29.72,3.31,1.28,22.46,10.26,73.59
2022,170,18.59,29.05,5.37,1.83,23.17,10.42,72.18
2022,171,24.4,28.32,1.06,1.92,24.75,8.65,64.93
2022,172,14.86,30.27,11.36,2.43,21.36,10.12,80.06
2022,173,12.78,29.94,4.49,1.9,19.72,9.87,78.07
2022,174,19.07,27.7,0.33,1.02,21.06,7.6,63.88
2022,175,19.72,28.31,2.83,0.43,22.2,9.21,71.35
2022,176,16.5,28.54,5.96,0.54,19.77,11.36,79.32
2022,177,23.2,28.58,3.97,1.31,24.68,9.57,65.14
2022,178,17.88,30.07,5.46,1.58,21.86,10.98,74.52
2022,179,18.97,30.03,6.1,1.32,22.39,10.36,75.62
2022,180,22.64,29.11,1.7,1.45,24.37,11.27,66.86
2022,181,27.03,27.69,0.7,0.92,25.88,9.67,62.59
2022,182,21.18,29.04,3.48,0.5,24.33,10.13,70.93
2022,183,22.62,28.79,3.46,0.89,22.81,11.38,71.98
2022,184,24.83,28.56,2.85,0.74,26.02,11.5,62.6
2022,185,17.97,30.07,1.18,1.17,23.77,9.28,72.94
2022,186,17.8,30.06,6.31,0.82,23.08,10.7,73.35
2022,187,23.06,28.58,1.76,1,24.64,10.59,69.78
2022,188,14.79,29.75,7.54,0.99,22.46,10.77,75.28
2022,189,22.99,29.34,5.01,1.29,24.11,11.8,71.58
2022,190,21.82,29.13,5.37,1.31,22.66,12.03,75.1
2022,191,25.89,27.92,2.33,0.69,23.1,10.86,68.57
2022,192,20.58,29.05,4.13,0.48,23.03,11.09,70.23
2022,193,23.97,28.1,1.47,1.15,24.94,9.19,65.97
2022,194,21.34,29.11,7.42,0.85,22.69,10.86,73.85
2022,195,18.34,30.27,10.2,1.3,22.06,10.51,75.75
2022,196,14.55,30.38,8.71,0.76,20.23,11.45,79.59
2022,197,18.21,29.67,5.86,0.74,21.91,10,74.12
2022,198,21.37,29.27,9.13,0.75,23.9,10.55,70.54
2022,199,15.84,28,1.54,0.77,22.24,9.51,74.31
2022,200,25.96,27.42,4.17,0.53,25.46,11.53,69.55
2022,201,23.98,28.09,0.65,1.06,25.39,11.22,60.82
2022,202,28.31,25.83,0.07,1.32,26.41,9.69,55.96
2022,203,23.76,27.28,1.94,1,25.15,10.41,67.27
2022,204,18.22,28.57,5,0.86,21.73,11.45,78.34
2022,205,21.43,29.43,7.32,1.07,22.78,10.97,73.67
2022,206,18.41,29.46,4.03,0.83,21.89,10.41,74.45
2022,207,24.76,28.37,2,0.63,24.29,9.02,69.41
2022,208,14.89,28.84,6.65,0.78,21.51,11.15,76.45
2022,209,18.55,29.1,16.19,0.53,20.3,11.01,83.06
2022,210,12.59,29.92,16.59,0.77,18.3,11.24,83.48
2022,211,23.04,28.44,3.34,1.21,19.84,9.59,76.57
