-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2018,,,,,,,,
Location: latitude  19.27   longitude -99.63 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2626.86 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2018,110,25.99,27.02,0.01,1.4,26.1,7.39,50.03
2018,111,22.23,28.27,1.92,1.25,27.81,8.33,51.85
2018,112,20.9,28.81,6.1,0.77,26.4,10.9,63.06
2018,113,19.81,29.25,5.21,1.01,21.43,12.12,70.44
2018,114,18.02,28.98,4.9,0.78,23.41,11.56,69.62
2018,115,21.63,27.48,0.98,1.09,26.1,10.96,56.3
2018,116,23.58,26.87,1.75,1.1,25.91,9.49,53.32
2018,117,24.29,26.47,1.77,0.89,26.65,8.99,49.88
2018,118,23.97,26.54,1.67,1.05,24.54,9.72,58.58
2018,119,22.58,27.53,0.88,0.79,26.2,8.55,48.41
2018,120,16.54,28.85,2.7,0.75,24.12,10.22,57.77
2018,121,19.44,28.72,4.48,0.53,25.88,10.29,59.52
2018,122,15.98,28.66,0.77,0.85,24.43,10.43,63.21
2018,123,18.39,29.25,2.57,0.63,26.56,10.12,58.63
2018,124,20.91,28.83,9.62,0.88,23.79,11.6,72.34
2018,125,19.43,29.59,4.16,1.46,21.59,10.85,71.35
2018,126,17.77,29.69,1.68,1.59,21.79,10.19,70.98
