-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2014,,,,,,,,
Location: latitude  19.27   longitude -99.63 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2626.86 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2014,110,23.19,27.5,0.23,0.96,25.52,10.39,59.86
2014,111,24.41,27.2,1.19,1.23,24.17,9.93,58.49
2014,112,22.48,27.89,1.5,0.96,23.61,9.62,60.32
2014,113,21.14,27.85,0.78,1.05,24.56,9.26,58.56
2014,114,21.04,28.03,0.65,1.21,25.4,8.99,57.58
2014,115,15.76,29.46,0.84,0.49,23.01,10.38,59.59
2014,116,20.77,26.89,1.07,1.4,23.64,9.59,62.21
2014,117,25.37,25.75,0.06,1.78,25.73,8.72,52.44
2014,118,27.51,25.95,0.05,0.97,27.64,8.78,51.21
2014,119,20.07,27.94,0.45,1.05,27.18,11.37,51.88
2014,120,19.15,28.11,1.68,0.76,22.9,10.31,56.29
2014,121,21.08,27.44,0.76,1.26,26.02,9,56.85
2014,122,23.51,26.38,0.54,1.64,25.43,8.33,56.93
2014,123,21,28.17,2.07,0.87,24.05,8.13,63.83
2014,124,21.11,28.41,1.29,0.87,24.18,10.04,60.71
2014,125,19.13,28.69,0.59,0.9,26.25,10.01,51.25
2014,126,16.83,28.97,3.81,0.81,25.67,10.53,64.6
2014,127,12.24,30.06,7.3,0.73,21.69,11.28,73.07
2014,128,4.28,28.05,4.94,2.18,19.31,11.8,75.58
2014,129,25.33,27.52,0.52,0.96,26.51,10.45,59.37
2014,130,19.9,29.88,3.07,0.55,24.38,12.22,65.31
2014,131,24.23,28.14,2.16,0.75,25.4,11.75,67.2
2014,132,22.74,27.65,3.11,0.68,27.02,12.04,64
2014,133,22.33,28.3,5.03,1.1,26.22,12.25,67.04
2014,134,22.05,28.53,1.66,2.61,22.31,7.42,65.66
2014,135,22.55,27.12,0.47,2.13,20.8,4.58,59.78
2014,136,29.94,24.8,0.01,1.18,23.28,3.47,50.18
