-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2021,,,,,,,,
Location: latitude  19.27   longitude -99.63 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2626.86 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2021,110,28.35,22.64,0.01,1.07,26.64,8.66,24.02
2021,111,27.69,23.54,0.01,0.58,26.93,7.81,36.71
2021,112,24.18,25.23,0,0.94,27.22,8.66,38.15
2021,113,23.95,25.54,0,1.25,27.5,9.43,29.25
2021,114,24.92,27.46,0.11,0.88,28.43,10.44,37.89
2021,115,22.98,28.9,1.46,0.89,28.85,9.78,50.32
2021,116,21.15,28.71,1.52,0.45,28.52,11.13,45.06
2021,117,24.24,27.76,0.13,0.71,29.33,10.43,40.88
2021,118,23.69,28.01,3.28,0.81,29.49,11.56,41.74
2021,119,23.12,27.46,1.94,0.95,28.51,11.61,53.82
2021,120,19.64,28.19,1.75,0.55,25.89,10.83,60.19
2021,121,21.38,27.18,2,1.51,24.93,10.62,59.52
2021,122,25.77,25.75,0.34,1.52,26.58,9.28,46.45
2021,123,30.31,22.72,0.01,1.95,26.74,7.71,33.82
2021,124,28.28,25.03,0.03,1.2,27.53,7.61,36.72
2021,125,18.7,29.47,8.86,1.42,25.31,7.91,57.39
2021,126,24.56,28,0.82,1.87,24.65,9.03,60.57
2021,127,24.43,27.91,0.29,1.64,24.84,8.56,60.17
2021,128,21.46,28.94,1.3,0.99,24.79,8.92,62.37
2021,129,15.55,28.92,6.17,0.76,23.62,11.61,69.61
2021,130,21.56,29.23,5.17,0.57,25.16,10.76,68.39
2021,131,16.77,29.31,7.96,0.91,23.74,11.92,74.24
2021,132,16.59,28.6,13.03,1.79,20.55,11.17,81.29
2021,133,14.92,30.02,2.06,2.55,21.46,9.66,73.52
2021,134,16.54,29.01,1.39,1.61,23.5,8.47,69.16
2021,135,18.71,28.41,2.78,0.73,19.93,10.63,71.23
2021,136,22.14,28.64,4.72,1,22.75,10.8,66.92
2021,137,22.72,27.96,3.65,1.26,26.24,9.58,63.8
2021,138,25.16,26.78,1.26,1.26,26.3,10.25,58.56
2021,139,27.27,24.63,0.08,1.62,25.3,8.48,51.28
2021,140,28.73,24.4,0,0.95,25.48,7.71,40.85
2021,141,24.61,26.63,0.15,1.21,25.4,8.54,53.35
2021,142,26.66,25.87,0.19,1.36,25.77,8.61,53.05
2021,143,24.01,28.2,2.11,1.16,25.76,10.14,57.07
2021,144,22.78,28.92,6.59,1.19,24.32,10.29,65.31
2021,145,26.04,27.49,1.11,1.29,26.87,10.62,62.16
2021,146,24.05,27.86,2.43,1.41,25.91,10.21,59.96
2021,147,26.99,27.25,0.57,1.24,26.91,11,54.48
2021,148,26.37,27.23,1.07,1.21,28.13,9.19,54.67
2021,149,24.53,28.28,3.4,1.27,27.7,10.46,60.57
2021,150,26.06,27.56,3.01,1.16,26.56,10.23,61.1
2021,151,24.66,27.95,2.3,0.98,26.3,11.53,64.38
2021,152,23.34,28.47,1.89,1.34,25.19,11.66,67.67
2021,153,14.59,30.16,9.04,0.66,19.81,12.09,78.12
2021,154,13.52,30.53,9.34,1.06,20.54,12.02,80.04
2021,155,12.02,29.89,6.13,1.08,20.34,11.58,79.38
2021,156,14.56,30.49,4.95,0.82,22.13,11.06,71.96
2021,157,22.27,29.46,1.67,0.78,25.33,10.13,59.14
2021,158,26.26,27.47,0.09,1.49,26.61,10.75,48.15
2021,159,27.25,26.75,1.18,1.06,27.49,9.67,51.94
2021,160,23.66,28.38,5.55,1.34,22.47,11.31,75.59
2021,161,22.48,27.59,1.6,1.6,22.89,9.57,64.99
2021,162,13.75,29.14,1.51,1.14,19.39,9.83,76.62
2021,163,13.09,30.55,14.64,0.9,19.17,10.38,81.68
2021,164,13.43,29.97,17.17,0.89,20.72,10.46,81.23
2021,165,13.14,30.88,9.94,1.94,21.06,10.48,78.76
2021,166,23.12,29.61,1.5,2.05,22.43,8.69,69.14
2021,167,25.25,27.61,0.46,2.14,22.92,8.84,68.19
2021,168,18.21,29.71,3.13,2.05,21.72,9.73,75.6
2021,169,11.67,29.17,7.21,1.56,19.47,9.84,82.27
2021,170,14.06,29.28,4.41,2.4,19.07,9.97,81.98
2021,171,20.26,28.48,2.45,1.02,23.79,10.2,74.18
2021,172,21.74,28.72,3.42,0.54,24.05,12.03,75.86
2021,173,16.1,28.57,8.32,0.51,19.91,12.53,85.59
2021,174,16.98,29.14,12.01,0.71,19.3,11.24,83.62
2021,175,18.83,29.43,2.87,0.91,20.51,11.2,80.82
2021,176,16.21,28.95,7.9,1.04,18.52,10.74,81.24
2021,177,18.36,27.99,2.13,1.34,19.09,9.33,79.71
2021,178,10.36,28.29,13.59,1.61,17.62,9.21,82.73
2021,179,14.18,28.92,6.83,1.07,17.82,9.59,84.11
2021,180,15.15,29.19,9.49,0.39,18.17,10.41,86.62
2021,181,14.8,30,7.99,0.95,18.12,11.03,85.8
2021,182,13.93,30.91,11.43,1.19,19.14,10.55,86.49
2021,183,11.66,29.67,11.24,0.73,17.54,10.66,87.5
2021,184,10.9,29.55,6.51,0.84,18.32,9.5,82.7
2021,185,19.81,28.69,3.88,0.4,22.04,10.2,76.52
2021,186,19.49,28.58,3.24,0.57,23.14,10.28,76.16
2021,187,16.22,28.68,7.54,0.4,19.88,12.54,83.52
2021,188,15.67,29.26,6.95,0.62,20.1,10.93,84.89
2021,189,15.43,29.74,9.51,1,18.95,11.93,84.05
2021,190,15.78,28.92,3.53,0.65,18.77,11.3,83.13
2021,191,17.89,28.54,2.27,0.67,21.44,12.2,81.03
2021,192,22.61,29.02,1.94,0.78,21.94,11.09,77.1
2021,193,21.52,28.87,1.25,0.59,22.2,8.22,69.71
2021,194,18.51,29.27,4.05,0.94,19.67,10.86,81.54
2021,195,23.94,28.05,2.74,1.06,22.15,8.62,74.67
2021,196,12.9,30.08,7.13,0.78,19.8,8.75,83.6
2021,197,22.8,28.17,1.75,1.12,21.49,10.16,74.19
2021,198,20.72,28.43,0.6,1.01,20.28,9.64,72.76
2021,199,23.73,27.82,3.96,1.06,21.7,7.54,76.42
2021,200,24.22,28.55,1.84,0.4,23.14,9.39,69.56
2021,201,22.71,28.49,3.53,0.97,22.79,10.84,75.84
2021,202,19.22,29.52,4.85,0.89,22.35,10.75,76.89
2021,203,18.41,29.18,4.17,0.95,22.08,10.71,74.26
2021,204,23.32,27.88,1.5,0.6,22.5,8,71.9
2021,205,28.04,26.49,1.22,0.67,23.71,8.2,63.33
2021,206,24.99,27.73,3.15,0.88,23.31,9.62,71.05
2021,207,22.97,27.77,2.83,0.7,22,9.9,77.06
2021,208,25.66,27.4,1.29,1.17,22.28,10.35,75.72
2021,209,17.68,29.59,2.48,1.38,19.32,11.27,81.18
2021,210,22.01,29.84,2.98,1.57,23.08,10.53,74.73
2021,211,16.82,30.18,10.07,1.38,21.02,9.59,82.69
2021,212,24.56,27.71,3.62,0.69,23.33,9.25,72.15
2021,213,21.42,28.79,5.19,0.52,22.07,9.69,77.46
2021,214,21.06,29.01,9.01,0.48,21.58,11.3,80.13
2021,215,15.49,29.46,5.84,0.62,20.35,12.33,83.69
2021,216,17.69,29.78,6.37,0.82,18.69,12.2,85.72
2021,217,19.91,29.55,4.15,0.66,21.47,11.64,79.15
2021,218,17.13,30.16,5.45,0.6,20.79,10.46,82.71
2021,219,21.61,29.48,4.5,0.67,21.46,10.61,78.95
2021,220,15.13,29.67,7.36,0.59,21.28,10.71,81.29
2021,221,24.25,28.62,4.39,0.7,23.01,10.83,75.83
2021,222,24.76,28.4,3.18,0.97,22.89,10.57,73.45
2021,223,21.81,28.68,5.15,0.7,21.25,10.95,77.42
2021,224,23.65,27.76,2.49,0.86,21.24,9.93,77.82
2021,225,21.12,28.32,7.32,0.89,19.92,11.11,83.82
2021,226,19.49,29.41,3.53,1.19,20.36,10.4,83.16
2021,227,24.15,28.57,2.74,1.4,22.6,10.61,77.45
2021,228,21.38,29.86,3.35,1.06,22.18,10.32,78.99
2021,229,16.91,29.75,4.78,0.41,21.41,11.69,81.22
2021,230,21.59,28.5,2.72,0.59,24.06,11.02,75.74
2021,231,22.64,28.61,0.88,1.17,23.6,9.71,74.17
2021,232,21.54,27.18,4.24,1.73,20.81,8.86,80.79
