-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2012,,,,,,,,
Location: latitude  27.507   longitude -109.892 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 106.94 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2012,304,19.16,29.72,0,1.96,34.52,19.97,45.77
2012,305,18.91,29.04,0,1.69,34.4,20,43.87
2012,306,18.68,29,0,2,33.08,18.6,54.23
2012,307,17.74,30.93,0,3.25,30.61,19.35,66.09
2012,308,17.82,30.49,0,2.77,30.81,19.44,66.44
2012,309,18.6,29.45,0,2.62,33.81,18.75,48.32
2012,310,18.31,29.9,0,3.2,35.88,18.95,40.27
2012,311,18.13,30.47,0,2.65,37.34,20.62,34.31
2012,312,16.93,30.99,0,2.24,36.57,21.92,33.26
2012,313,17.01,29.95,0,1.72,35.45,21.47,47.17
2012,314,15.93,31.11,0,2.01,32.98,21.19,52.55
2012,315,14.87,30.3,0,3.84,27.59,17.1,56.26
2012,316,18.61,25.31,0,3.69,28.04,13.34,33.11
2012,317,13.37,28.45,0,2.23,29.15,14.04,28.46
2012,318,15.55,29.36,0,1.61,31.39,17.78,33.66
2012,319,16.59,29.48,0,1.86,31.62,17.71,32.53
2012,320,13.15,30.04,0,1.88,29.96,17.48,33
2012,321,12.13,31.63,0.01,2.72,32.36,18.77,28
2012,322,10.03,32.57,0,1.84,29.33,22.25,40.39
2012,323,6.14,32.64,0,1.44,27.84,19.93,56.12
2012,324,9.84,31.74,0,3.14,33.06,18.73,42.44
2012,325,10.02,32.08,0,3.2,29.15,20.31,41.48
2012,326,15.19,29.79,0,2.58,31.42,18.27,44.91
2012,327,14.75,29.06,0,1.44,29.69,18.17,44.81
2012,328,16.57,28.17,0,1.71,31.83,18.34,42.51
