-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2020,,,,,,,,
Location: latitude  27.507   longitude -109.892 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 106.94 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2020,304,18.49,29.25,0,1.95,33.73,17.23,31.95
2020,305,12.75,31.38,0,1.38,32.9,22,28.33
2020,306,17.68,31.83,0,2.4,38.93,21.2,24.65
2020,307,18.04,30.45,0,2.57,38.41,22.74,24.8
2020,308,18.63,29.73,0,2.12,37.41,21.42,27.19
2020,309,17.85,30.41,0,2.81,38.79,21.89,29.47
2020,310,17.85,30.56,0,2.35,39.15,22.82,23.69
2020,311,18.09,30.31,0,3.24,34.91,22.27,44.6
2020,312,17.12,31.36,0.33,4.74,31.79,22.68,73.55
2020,313,12.12,32.6,0.24,2.76,28.81,20.32,62.2
2020,314,15.21,30.18,0,3.54,26.11,16.43,51.44
2020,315,18.46,25.89,0,3.3,25.85,14.24,42.27
2020,316,18.32,26.19,0,2.04,27.63,13.69,37.54
2020,317,17.54,27,0,1.84,27.16,14.75,41.11
2020,318,17.47,27.52,0,2.18,28.28,15.88,43.58
2020,319,18,26.85,0,1.77,30.09,15.27,38.41
2020,320,17.37,28.79,0,1.85,34.39,16.87,28.14
2020,321,16.92,29.43,0,1.93,33.33,17.95,30.58
2020,322,16.6,29.67,0,1.75,34.5,21.68,26.9
2020,323,16.5,30.47,0.02,2.04,37.15,21.95,27.03
2020,324,16.58,30.34,0,2.71,37.97,22.45,25.57
2020,325,16.72,30.27,0,3.4,38.76,22.3,26.08
2020,326,16.7,29.29,0,3.29,36.35,22.14,27.8
2020,327,16.79,28.52,0,2.02,34.65,21.17,33.36
2020,328,16.76,27.43,0,1.94,31.29,19.32,37.64
2020,329,16.79,27.23,0,1.98,30.41,17.47,48.11
2020,330,16.13,26.9,0,1.98,30.61,16.26,35.46
2020,331,14.9,27.91,0,1.91,29.2,17.86,32.37
2020,332,16.33,26.47,0,2.89,27.98,16.18,35.56
2020,333,15.97,25,0,2.47,28.56,13.94,24.84
2020,334,16.75,24.51,0,2.34,30.24,12.4,23.65
2020,335,16.48,25.31,0,2.42,30.43,13.29,25.55
2020,336,16.49,25.42,0,2.29,30.18,14.36,26.26
2020,337,16.54,24.38,0,1.78,27.49,14.32,26.13
2020,338,16.21,23.87,0,1.87,24.52,12.03,29.82
2020,339,16.19,23.2,0,1.62,21.22,10.52,27.74
2020,340,16.2,24.23,0,2.53,25.05,9.82,29.76
2020,341,16.41,24.21,0,2.34,26.68,10.28,29.29
2020,342,15.01,25.23,0,2.27,28.04,10.97,26.84
2020,343,16.12,25.29,0,2.23,29.17,12.31,24.42
2020,344,13.21,30.13,0.25,1.79,31.07,17.37,28.3
2020,345,6.68,31.99,4.7,1.74,23.15,15.04,69.19
2020,346,15.57,26.98,0,2.27,25.91,12.44,62.05
2020,347,15.76,25.6,0,1.86,26.08,13.18,44.51
2020,348,15.85,25.22,0,1.74,26.63,12.42,38.15
2020,349,15.9,24.96,0,2.23,25.39,12.13,34.83
2020,350,15.77,24.32,0,1.94,24.59,11.63,35.63
2020,351,16.03,23.66,0,2.83,26.96,9.73,30.11
2020,352,15.76,24.29,0,1.82,26,10.86,36.39
2020,353,11.87,25.96,0,2.5,24.39,10.97,54.51
2020,354,15.83,25.14,0,2.35,27.11,11.77,35.34
2020,355,12.49,26.85,0,1.96,28.09,10.72,29.39
2020,356,15.54,26.53,0,1.35,28.56,15.67,31.16
2020,357,15.71,25.41,0,1.59,26.79,14.19,38.82
2020,358,14.01,25.73,0,2.26,27.79,14.64,28.52
2020,359,9.52,26.2,0,2.81,25.49,12.8,25.4
2020,360,15.66,24.86,0,2.05,27.41,13.53,23.78
2020,361,15.83,25.19,0,1.74,29.55,12.55,31.2
2020,362,15.66,25.5,0,1.48,29.36,14.04,32.94
2020,363,15.54,25.62,0,2.71,26.08,12.39,53.57
2020,364,14.84,26.52,0,2.87,22.48,11.48,62.98
2020,365,14.33,24.75,0.01,3.76,21.02,9.05,47.83
2020,366,15.98,23.39,0,2.81,21.33,7.59,44.9
2021,1,11.52,26.09,0.32,1.4,19.05,9.78,58.36
2021,2,15.77,23.68,0,3.07,25.43,8.63,37.54
2021,3,16.45,23.52,0,2.42,27.35,9.72,29.25
2021,4,16.09,24.46,0,2.33,28.57,12.71,29.06
2021,5,13.21,26.55,0,1.8,27.38,13.12,30.76
2021,6,16.77,24.44,0,2.29,31.14,14.81,24.93
2021,7,16.49,24.83,0,2.23,29.53,13.87,20.98
