-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2019,,,,,,,,
Location: latitude  27.507   longitude -109.892 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 106.94 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2019,303,18.4,29.54,0,1.53,30.02,18.85,56.72
2019,304,18.99,29.1,0,2.19,31.65,17.62,52.16
2019,305,18.93,28.89,0,1.73,30.67,16.69,53.09
2019,306,14.57,32.69,0,1.59,30.06,19.69,53.38
2019,307,15.4,32.07,0,1.86,29.52,20.89,53.04
2019,308,14.86,32.2,0,1.65,30.87,20.73,55.1
2019,309,17.72,31.56,0,2.3,33.34,20.09,53.08
2019,310,9.53,33.49,0.02,1.9,29.2,21.44,58.71
2019,311,5.38,34.03,0.02,1.89,31.02,21.83,54.85
2019,312,11.8,34.05,0,2.36,31.01,21.55,57.22
2019,313,15.99,33.4,0,2.11,34.99,20.94,52.64
2019,314,8.28,33.54,0.04,2.38,27.92,21.33,60.25
2019,315,12.53,32.51,0.14,1.33,28.77,20.63,60.77
2019,316,16.56,31.27,0.74,1.66,31.12,18.69,62.37
2019,317,13.58,31.81,1.27,1.78,28.81,16.77,62.27
2019,318,17.14,29.7,0,2.04,31.49,17.31,58.31
2019,319,17.1,29.49,0,1.82,31.98,16.34,48.13
2019,320,13.73,31.66,0.05,2.11,30.05,18.63,59.25
2019,321,3.89,34.21,2.59,1.48,28.48,19.42,67.71
2019,322,12.65,34.11,1.69,2.13,29.91,21.51,70.13
2019,323,7.35,34.71,5.6,3.32,25.95,19.9,81.04
2019,324,10.31,31.51,1.19,3.21,25.31,17.19,73.93
2019,325,13.26,30.34,1.17,2.78,25.29,17.89,71.24
2019,326,16.5,27.55,0.01,2.55,26.46,15.17,60.12
2019,327,15.17,28.08,0,2.15,27.9,14.49,53.99
2019,328,13.45,29.02,0,1.91,26.14,16.11,55.55
2019,329,6.11,31.86,3.91,3.54,27.19,17.34,67.62
2019,330,8.03,31.79,10.28,2.88,23.17,18.14,83.78
2019,331,2.18,32.6,30.23,5.53,21.74,18.38,88.36
2019,332,10.04,32.15,3.28,5.19,24.32,19.54,79.83
2019,333,8.68,31.07,0.71,3.75,23.17,17.56,75.37
2019,334,16,26.97,0.09,2.69,23.79,13.88,66.51
2019,335,16.34,25.64,0,2.16,25.65,12.83,62.02
2019,336,15.72,26.1,0,2.5,26.82,13.87,59.05
2019,337,15.82,26.53,0,1.74,27.48,13.78,57.25
2019,338,11.33,29.14,0,1.59,25.6,14.55,58.31
2019,339,10.1,30.86,0,2.33,27.08,17.25,57.68
2019,340,15.04,27.81,0,2.98,30.98,17.49,56.81
2019,341,15.42,27.97,0,2.32,30.42,16.53,55.91
2019,342,13.65,29.83,0.03,1.24,29.77,16.69,64.71
2019,343,4.44,30.31,0.94,2.42,21.05,14.35,79.28
2019,344,15.85,25.38,0,2.59,24.82,11.19,67.42
2019,345,15.47,26.34,0,2.3,28.15,12.01,52.7
2019,346,15.66,26.46,0,2.36,28.41,15.15,47.27
2019,347,15.59,26.62,0,2.47,30.06,13.62,52.87
2019,348,15.44,26.93,0,1.25,29.31,15.07,57.3
2019,349,15.24,27.17,0,2.68,26.72,13.23,72.28
2019,350,14.69,26.49,0,2.37,24.88,13.68,64.24
2019,351,15.74,25.16,0,2.28,26.27,12.07,52.94
2019,352,15.41,26.18,0,2.3,23.94,9.91,49.58
2019,353,8.6,27.81,0,1.32,19.16,12.64,62.1
2019,354,15.65,25.4,0,2.24,27.37,11.3,51.38
2019,355,15.81,25.41,0,2.27,28.85,10.64,46.14
2019,356,14.42,27.27,0,1.93,26.52,11.11,41.23
2019,357,11.69,27.81,0,1.73,25.16,14,52.98
2019,358,3.67,30.31,18.24,2.43,20.78,14.7,82.88
2019,359,10.87,28.22,0.4,1.48,20.39,12.54,81
2019,360,15.56,25.02,0,1.53,21.27,11.57,72.09
2019,361,7.17,28.24,1.45,2.12,18.38,10.03,80.99
2019,362,15.36,24.54,0.05,1.78,19.62,9.95,67.96
2019,363,16.17,22.51,0,3.32,20.45,7.51,53.44
2019,364,16.02,23.37,0,1.58,20.87,8.71,52.03
2019,365,9.58,27.94,0.49,2.17,18.68,8.26,75.05
2020,1,13.72,28.63,0.2,1.95,21.34,11.76,72.62
2020,2,13.5,26.66,0,2.26,21.05,12.02,74.57
2020,3,16.26,23.76,0,2.09,22.89,8.22,63.09
2020,4,16.38,23.97,0,2.01,25.03,7.74,47.39
2020,5,16.22,25.47,0,1.69,28.32,12.18,49.67
